,fpr_log,tpr_log
231,0.00013408141952565394,0.4260154738878143
232,0.00013471090975816874,0.4260154738878143
233,0.00013471090975816874,0.42794970986460346
234,0.00013534039999068355,0.42794970986460346
235,0.00013534039999068355,0.4284332688588008
236,0.00013596989022319835,0.4284332688588008
237,0.00013596989022319835,0.42891682785299806
238,0.0001391173413857724,0.42891682785299806
239,0.0001391173413857724,0.4308510638297872
240,0.0001397468316182872,0.4308510638297872
241,0.0001397468316182872,0.4318181818181818
242,0.0001410058120833168,0.4318181818181818
243,0.0001410058120833168,0.4323017408123791
244,0.0001416353023158316,0.4323017408123791
245,0.0001416353023158316,0.43278529980657643
246,0.00014226479254834641,0.43278529980657643
247,0.00014226479254834641,0.433752417794971
248,0.00014289428278086122,0.433752417794971
249,0.00014289428278086122,0.43423597678916825
250,0.00014352377301337605,0.43423597678916825
251,0.00014352377301337605,0.4347195357833656
252,0.00014730071440846487,0.4347195357833656
253,0.00014730071440846487,0.43520309477756286
254,0.0001491891851060093,0.43520309477756286
255,0.0001491891851060093,0.43617021276595747
256,0.00015044816557103891,0.43617021276595747
257,0.00015044816557103891,0.43665377176015474
258,0.00015170714603606852,0.43665377176015474
259,0.00015170714603606852,0.437137330754352
260,0.00015233663626858333,0.437137330754352
261,0.00015233663626858333,0.43762088974854935
262,0.00015611357766367217,0.43762088974854935
263,0.00015611357766367217,0.4381044487427466
264,0.00016240847998882026,0.4381044487427466
265,0.00016240847998882026,0.4385880077369439
266,0.00016681491161642392,0.4385880077369439
267,0.00016681491161642392,0.4400386847195358
268,0.00016744440184893872,0.4400386847195358
269,0.00016744440184893872,0.44052224371373305
270,0.00016870338231396833,0.44052224371373305
271,0.00016870338231396833,0.44148936170212766
272,0.00016933287254648313,0.44148936170212766
273,0.00016933287254648313,0.44294003868471954
274,0.00017751624556917563,0.44294003868471954
275,0.00017751624556917563,0.4434235976789168
276,0.00017877522603420524,0.4434235976789168
277,0.00017877522603420524,0.4448742746615087
278,0.00017940471626672004,0.4448742746615087
279,0.00017940471626672004,0.44535783365570597
280,0.00018129318696426448,0.44535783365570597
281,0.00018129318696426448,0.4463249516441006
282,0.00018255216742929409,0.4463249516441006
283,0.00018255216742929409,0.44680851063829785
284,0.0001838111478943237,0.44680851063829785
285,0.0001838111478943237,0.4472920696324952
286,0.00018632910882438293,0.4472920696324952
287,0.00018632910882438293,0.44777562862669246
288,0.00018758808928941254,0.44777562862669246
289,0.00018758808928941254,0.44825918762088973
290,0.00019073554045198659,0.44825918762088973
291,0.00019073554045198659,0.44874274661508706
292,0.00019640095254461984,0.44874274661508706
293,0.00019640095254461984,0.44922630560928434
294,0.00019765993300964945,0.44922630560928434
295,0.00019765993300964945,0.45019342359767894
296,0.00019891891347467906,0.45019342359767894
297,0.00019891891347467906,0.4511605415860735
298,0.0002020663646372531,0.4511605415860735
299,0.0002020663646372531,0.45164410058027077
300,0.0002026958548697679,0.45164410058027077
301,0.0002026958548697679,0.4521276595744681
302,0.00020458432556731234,0.4521276595744681
303,0.00020458432556731234,0.4526112185686654
304,0.0002102497376599456,0.4526112185686654
305,0.0002102497376599456,0.45454545454545453
306,0.0002108792278924604,0.45454545454545453
307,0.0002108792278924604,0.45502901353965186
308,0.00021213820835749001,0.45502901353965186
309,0.00021213820835749001,0.45551257253384914
310,0.00021339718882251965,0.45551257253384914
311,0.00021339718882251965,0.4559961315280464
312,0.00021528565952006406,0.4559961315280464
313,0.00021528565952006406,0.4564796905222437
314,0.00021591514975257886,0.4564796905222437
315,0.00021591514975257886,0.456963249516441
316,0.0002184331106826381,0.456963249516441
317,0.0002184331106826381,0.4574468085106383
318,0.00022346903254275656,0.4574468085106383
319,0.00022346903254275656,0.4584139264990329
320,0.00022409852277527136,0.4584139264990329
321,0.00022409852277527136,0.4588974854932302
322,0.00022472801300778617,0.4588974854932302
323,0.00022472801300778617,0.4598646034816248
324,0.00022850495440287502,0.4598646034816248
325,0.00022850495440287502,0.46034816247582205
326,0.00022976393486790462,0.46034816247582205
327,0.00022976393486790462,0.46083172147001933
328,0.00023039342510041943,0.46083172147001933
329,0.00023039342510041943,0.46131528046421666
330,0.00023605883719305268,0.46131528046421666
331,0.00023605883719305268,0.46179883945841393
332,0.00023731781765808232,0.46179883945841393
333,0.00023731781765808232,0.4622823984526112
334,0.00023794730789059712,0.4622823984526112
335,0.00023794730789059712,0.4627659574468085
336,0.00023857679812311193,0.4627659574468085
337,0.00023857679812311193,0.4632495164410058
338,0.00023983577858814153,0.4632495164410058
339,0.00023983577858814153,0.4647001934235977
340,0.0002442422102157452,0.4647001934235977
341,0.0002442422102157452,0.46663442940038685
342,0.0002461306809132896,0.46663442940038685
343,0.0002461306809132896,0.4671179883945841
344,0.00024927813207586367,0.4671179883945841
345,0.00024927813207586367,0.46808510638297873
346,0.0002505371125408933,0.46808510638297873
347,0.0002505371125408933,0.468568665377176
348,0.0002543140539359821,0.468568665377176
349,0.0002543140539359821,0.4700193423597679
350,0.0002555730344010117,0.4700193423597679
351,0.0002555730344010117,0.47050290135396516
352,0.0002593499757961006,0.47050290135396516
353,0.0002593499757961006,0.4709864603481625
354,0.0002631269171911894,0.4709864603481625
355,0.0002631269171911894,0.47147001934235977
356,0.0002681628390513079,0.47147001934235977
357,0.0002681628390513079,0.47195357833655704
358,0.0002713102902138819,0.47195357833655704
359,0.0002713102902138819,0.4724371373307544
360,0.0002794936632365744,0.4724371373307544
361,0.0002794936632365744,0.47292069632495165
362,0.00028515907532920766,0.47292069632495165
363,0.00028515907532920766,0.4738878143133462
364,0.0002901949971893261,0.4738878143133462
365,0.0002901949971893261,0.4748549323017408
366,0.0002983783702120186,0.4748549323017408
367,0.0002983783702120186,0.4753384912959381
368,0.0002990078604445334,0.4753384912959381
369,0.0002990078604445334,0.4758220502901354
370,0.00030026684090956305,0.4758220502901354
371,0.00030026684090956305,0.4763056092843327
372,0.00030278480183962227,0.4763056092843327
373,0.00030278480183962227,0.47678916827852996
374,0.0003040437823046519,0.47678916827852996
375,0.0003040437823046519,0.4772727272727273
376,0.0003065617432347111,0.4772727272727273
377,0.0003065617432347111,0.47775628626692457
378,0.00030970919439728513,0.47775628626692457
379,0.00030970919439728513,0.47823984526112184
380,0.0003153746064899184,0.47823984526112184
381,0.0003153746064899184,0.4787234042553192
382,0.000316633586954948,0.4787234042553192
383,0.000316633586954948,0.47920696324951645
384,0.00031726307718746283,0.47920696324951645
385,0.00031726307718746283,0.4796905222437137
386,0.0003279644111402145,0.4796905222437137
387,0.0003279644111402145,0.4811411992263056
388,0.00033362982323284783,0.4811411992263056
389,0.00033362982323284783,0.4816247582205029
390,0.0003355182939303922,0.4816247582205029
391,0.0003355182939303922,0.4821083172147002
392,0.00033992472555799587,0.4821083172147002
393,0.00033992472555799587,0.48307543520309476
394,0.00034496064741811435,0.48307543520309476
395,0.00034496064741811435,0.4835589941972921
396,0.00034684911811565873,0.4835589941972921
397,0.00034684911811565873,0.48404255319148937
398,0.0003499965692782328,0.48404255319148937
399,0.0003499965692782328,0.48452611218568664
400,0.0003506260595107476,0.48452611218568664
401,0.0003506260595107476,0.48500967117988397
402,0.00036384535439355856,0.48500967117988397
403,0.00036384535439355856,0.48549323017408125
404,0.00037328770788128064,0.48549323017408125
405,0.00037328770788128064,0.4859767891682785
406,0.0003770646492763695,0.4859767891682785
407,0.0003770646492763695,0.4864603481624758
408,0.0003783236297413991,0.4864603481624758
409,0.0003783236297413991,0.48694390715667313
410,0.0003789531199739139,0.48694390715667313
411,0.0003789531199739139,0.4879110251450677
412,0.00038021210043894356,0.4879110251450677
413,0.00038021210043894356,0.488394584139265
414,0.0003858775125315768,0.488394584139265
415,0.0003858775125315768,0.4888781431334623
416,0.00039343139532175447,0.4888781431334623
417,0.00039343139532175447,0.4898452611218569
418,0.00039594935625181373,0.4898452611218569
419,0.00039594935625181373,0.49032882011605416
420,0.00039846731718187295,0.49032882011605416
421,0.00039846731718187295,0.49081237911025144
422,0.00040728018043708025,0.49081237911025144
423,0.00040728018043708025,0.4912959381044487
424,0.00040853916090210986,0.4912959381044487
425,0.00040853916090210986,0.49177949709864605
426,0.00040979814136713947,0.49177949709864605
427,0.00040979814136713947,0.4922630560928433
428,0.0004116866120646839,0.4922630560928433
429,0.0004116866120646839,0.4927466150870406
430,0.000417981514389832,0.4927466150870406
431,0.000417981514389832,0.4937137330754352
432,0.00042427641671498003,0.4937137330754352
433,0.00042427641671498003,0.4941972920696325
434,0.00042553539718000964,0.4941972920696325
435,0.00042553539718000964,0.4946808510638298
436,0.0004267943776450393,0.4946808510638298
437,0.0004267943776450393,0.4951644100580271
438,0.00043245978973767256,0.4951644100580271
439,0.00043245978973767256,0.49564796905222436
440,0.00045449194787569076,0.49564796905222436
441,0.00045449194787569076,0.4961315280464217
442,0.0004551214381082056,0.4961315280464217
443,0.0004551214381082056,0.49661508704061896
444,0.00046834073299101655,0.49661508704061896
445,0.00046834073299101655,0.4975822050290135
446,0.00047085869392107576,0.4975822050290135
447,0.00047085869392107576,0.49806576402321084
448,0.0004727471646186202,0.49806576402321084
449,0.0004727471646186202,0.4985493230174081
450,0.00047463563531616464,0.4985493230174081
451,0.00047463563531616464,0.4990328820116054
452,0.000476524106013709,0.4990328820116054
453,0.000476524106013709,0.4995164410058027
454,0.00048659594973394593,0.4995164410058027
455,0.00048659594973394593,0.5
456,0.0004903728911290348,0.5
457,0.0004903728911290348,0.5004835589941973
458,0.0004916318715940644,0.5004835589941973
459,0.0004916318715940644,0.5009671179883946
460,0.0004947793227566385,0.5009671179883946
461,0.0004947793227566385,0.5014506769825918
462,0.0005042216762443605,0.5014506769825918
463,0.0005042216762443605,0.5024177949709865
464,0.0005054806567093902,0.5024177949709865
465,0.0005054806567093902,0.5029013539651838
466,0.0005124050492670531,0.5029013539651838
467,0.0005124050492670531,0.503384912959381
468,0.0005168114808946567,0.503384912959381
469,0.0005168114808946567,0.5038684719535783
470,0.0005186999515922012,0.5038684719535783
471,0.0005186999515922012,0.5053191489361702
472,0.0005199589320572307,0.5053191489361702
473,0.0005199589320572307,0.5058027079303675
474,0.0005275128148474085,0.5058027079303675
475,0.0005275128148474085,0.5062862669245648
476,0.0005312897562424972,0.5062862669245648
477,0.0005312897562424972,0.5072533849129593
478,0.0005363256781026158,0.5072533849129593
479,0.0005363256781026158,0.5077369439071566
480,0.0005539514046130304,0.5077369439071566
481,0.0005539514046130304,0.508220502901354
482,0.0005602463069381784,0.508220502901354
483,0.0005602463069381784,0.5087040618955513
484,0.0005734656018209893,0.5087040618955513
485,0.0005734656018209893,0.5091876208897486
486,0.0005759835627510485,0.5091876208897486
487,0.0005759835627510485,0.5096711798839458
488,0.0005772425432160782,0.5096711798839458
489,0.0005772425432160782,0.5101547388781431
490,0.0005803899943786522,0.5101547388781431
491,0.0005803899943786522,0.5106382978723404
492,0.0005835374455412263,0.5106382978723404
493,0.0005835374455412263,0.5111218568665378
494,0.0005873143869363152,0.5111218568665378
495,0.0005873143869363152,0.511605415860735
496,0.0005892028576338595,0.511605415860735
497,0.0005892028576338595,0.5130560928433269
498,0.0005929797990289484,0.5130560928433269
499,0.0005929797990289484,0.5135396518375241
500,0.0005954977599590076,0.5135396518375241
501,0.0005954977599590076,0.5140232108317214
502,0.0006061990939117593,0.5140232108317214
503,0.0006061990939117593,0.5145067698259188
504,0.0006219363497246295,0.5145067698259188
505,0.0006219363497246295,0.5149903288201161
506,0.0006263427813522331,0.5149903288201161
507,0.0006263427813522331,0.5154738878143134
508,0.0006282312520497776,0.5154738878143134
509,0.0006282312520497776,0.5159574468085106
510,0.0006307492129798368,0.5159574468085106
511,0.0006307492129798368,0.5169245647969052
512,0.0006364146250724701,0.5169245647969052
513,0.0006364146250724701,0.5174081237911026
514,0.0006395620762350441,0.5174081237911026
515,0.0006395620762350441,0.5178916827852998
516,0.0006515223906528254,0.5178916827852998
517,0.0006515223906528254,0.5183752417794971
518,0.000655928822280429,0.5183752417794971
519,0.000655928822280429,0.5188588007736944
520,0.0006578172929779735,0.5188588007736944
521,0.0006578172929779735,0.5193423597678917
522,0.0006584467832104884,0.5193423597678917
523,0.0006584467832104884,0.5203094777562862
524,0.0006622237246055771,0.5203094777562862
525,0.0006622237246055771,0.5207930367504836
526,0.0006685186269307252,0.5207930367504836
527,0.0006685186269307252,0.5212765957446809
528,0.0006779609804184473,0.5212765957446809
529,0.0006779609804184473,0.5217601547388782
530,0.0006930687459988027,0.5217601547388782
531,0.0006930687459988027,0.5222437137330754
532,0.00070188160925401,0.5222437137330754
533,0.00070188160925401,0.5227272727272727
534,0.0007056585506490989,0.5227272727272727
535,0.0007056585506490989,0.52321083172147
536,0.0007144714139043062,0.52321083172147
537,0.0007144714139043062,0.5236943907156673
538,0.0007220252966944838,0.5236943907156673
539,0.0007220252966944838,0.5241779497098646
540,0.0007251727478570579,0.5241779497098646
541,0.0007251727478570579,0.5246615087040619
542,0.0007258022380895727,0.5246615087040619
543,0.0007258022380895727,0.5251450676982592
544,0.0007264317283220875,0.5251450676982592
545,0.0007264317283220875,0.5256286266924565
546,0.0007390215329723836,0.5256286266924565
547,0.0007390215329723836,0.5261121856866537
548,0.0007396510232048984,0.5261121856866537
549,0.0007396510232048984,0.526595744680851
550,0.0007402805134374132,0.526595744680851
551,0.0007402805134374132,0.5270793036750484
552,0.0007440574548325021,0.5270793036750484
553,0.0007440574548325021,0.5275628626692457
554,0.0007591652204128575,0.5275628626692457
555,0.0007591652204128575,0.528046421663443
556,0.0007597947106453722,0.528046421663443
557,0.0007597947106453722,0.5285299806576402
558,0.0007730140055281832,0.5285299806576402
559,0.0007730140055281832,0.5290135396518375
560,0.0007786794176208165,0.5290135396518375
561,0.0007786794176208165,0.5294970986460348
562,0.0007843448297134497,0.5294970986460348
563,0.0007843448297134497,0.5299806576402321
564,0.0007893807515735683,0.5299806576402321
565,0.0007893807515735683,0.5304642166344294
566,0.0007918987125036275,0.5304642166344294
567,0.0007918987125036275,0.5309477756286267
568,0.0008057474976189532,0.5309477756286267
569,0.0008057474976189532,0.531431334622824
570,0.0008120423999441013,0.531431334622824
571,0.0008120423999441013,0.5319148936170213
572,0.0008214847534318234,0.5319148936170213
573,0.0008214847534318234,0.5323984526112185
574,0.0008246322045943974,0.5323984526112185
575,0.0008246322045943974,0.5328820116054158
576,0.0008302976166870307,0.5328820116054158
577,0.0008302976166870307,0.5333655705996132
578,0.0008328155776170899,0.5333655705996132
579,0.0008328155776170899,0.5338491295938105
580,0.0008340745580821195,0.5338491295938105
581,0.0008340745580821195,0.5343326885880078
582,0.0008384809897097232,0.5343326885880078
583,0.0008384809897097232,0.534816247582205
584,0.0008454053822673861,0.534816247582205
585,0.0008454053822673861,0.5352998065764023
586,0.0008504413041275045,0.5352998065764023
587,0.0008504413041275045,0.5357833655705996
588,0.0008542182455225934,0.5357833655705996
589,0.0008542182455225934,0.5362669245647969
590,0.0008561067162201378,0.5362669245647969
591,0.0008561067162201378,0.5367504835589942
592,0.0008598836576152266,0.5367504835589942
593,0.0008598836576152266,0.5372340425531915
594,0.000861772128312771,0.5372340425531915
595,0.000861772128312771,0.5377176015473888
596,0.0008661785599403747,0.5377176015473888
597,0.0008661785599403747,0.5382011605415861
598,0.0008894696985434226,0.5382011605415861
599,0.0008894696985434226,0.5386847195357833
600,0.0009014300129612039,0.5386847195357833
601,0.0009014300129612039,0.539651837524178
602,0.0009291275831918555,0.539651837524178
603,0.0009291275831918555,0.5401353965183753
604,0.0009347929952844887,0.5401353965183753
605,0.0009347929952844887,0.5406189555125726
606,0.0009524187217949033,0.5406189555125726
607,0.0009524187217949033,0.5411025145067698
608,0.0009568251534225069,0.5411025145067698
609,0.0009568251534225069,0.5415860735009671
610,0.0009845227236531585,0.5415860735009671
611,0.0009845227236531585,0.5420696324951644
612,0.0009882996650482474,0.5420696324951644
613,0.0009882996650482474,0.5425531914893617
614,0.0010008894696985433,0.5425531914893617
615,0.0010008894696985433,0.543036750483559
616,0.0010128497841163247,0.543036750483559
617,0.0010128497841163247,0.5440038684719536
618,0.0010329934715567987,0.5440038684719536
619,0.0010329934715567987,0.5444874274661509
620,0.001034881942254343,0.5444874274661509
621,0.001034881942254343,0.5449709864603481
622,0.0010462127664396096,0.5449709864603481
623,0.0010462127664396096,0.5454545454545454
624,0.0010588025710899056,0.5454545454545454
625,0.0010588025710899056,0.5459381044487428
626,0.0010732808464377463,0.5459381044487428
627,0.0010732808464377463,0.5469052224371374
628,0.0010852411608555275,0.5469052224371374
629,0.0010852411608555275,0.5473887814313346
630,0.0010978309655058237,0.5473887814313346
631,0.0010978309655058237,0.5478723404255319
632,0.0010984604557383384,0.5478723404255319
633,0.0010984604557383384,0.5483558994197292
634,0.0011110502603886346,0.5483558994197292
635,0.0011110502603886346,0.5488394584139265
636,0.0011192336334113272,0.5488394584139265
637,0.0011192336334113272,0.5493230174081238
638,0.0011330824185266529,0.5493230174081238
639,0.0011330824185266529,0.5498065764023211
640,0.0011450427329444343,0.5498065764023211
641,0.0011450427329444343,0.5502901353965184
642,0.0011475606938744934,0.5502901353965184
643,0.0011475606938744934,0.5507736943907157
644,0.001165815910617423,0.5507736943907157
645,0.001165815910617423,0.5512572533849129
646,0.0011677043813149673,0.5512572533849129
647,0.0011677043813149673,0.5517408123791102
648,0.0011689633617799969,0.5517408123791102
649,0.0011689633617799969,0.5522243713733076
650,0.001172110812942571,0.5522243713733076
651,0.001172110812942571,0.5527079303675049
652,0.001181553166430293,0.5527079303675049
653,0.001181553166430293,0.5531914893617021
654,0.0011897365394529856,0.5531914893617021
655,0.0011897365394529856,0.5536750483558994
656,0.0012004378734057372,0.5536750483558994
